dataset	subject	session	task	run	n_volumes	tr_seconds	duration_sec	in_timeseries	match_level	in_qc
friends	06	020	s03e19b		468	1.49	697.32	True	exact	False
friends	06	020	s03e20a		464	1.49	691.36	True	exact	False
friends	06	020	s03e20b		464	1.49	691.36	True	exact	False
friends	06	020	s03e21a		460	1.49	685.4	True	exact	False
friends	06	020	s03e21b		460	1.49	685.4	True	exact	False
friends	06	020	s03e22a		463	1.49	689.87	True	exact	False
friends	06	020	s03e22b		463	1.49	689.87	True	exact	False
friends	06	020	s03e23a		470	1.49	700.3	True	exact	False
friends	06	020	s03e23b		470	1.49	700.3	True	exact	False
friends	06	020	s03e24a		454	1.49	676.46	True	exact	False
friends	06	020	s03e24b		454	1.49	676.46	True	exact	False
friends	06	021	s03e25a		479	1.49	713.71	True	exact	False
friends	06	021	s03e25b		479	1.49	713.71	True	exact	False
friends	06	021	s04e01a		468	1.49	697.32	True	exact	False
friends	06	021	s04e01b		468	1.49	697.32	True	exact	False
friends	06	021	s04e02a		478	1.49	712.22	True	exact	False
friends	06	021	s04e02b		478	1.49	712.22	True	exact	False
friends	06	021	s04e03a		445	1.49	663.05	True	exact	False
friends	06	021	s04e03b		445	1.49	663.05	True	exact	False
friends	06	021	s04e04a		453	1.49	674.97	True	exact	False
friends	06	021	s04e04b		453	1.49	674.97	True	exact	False
friends	06	022	s04e05a		471	1.49	701.79	True	exact	False
friends	06	022	s04e05b		471	1.49	701.79	True	exact	False
friends	06	023	s04e06a		465	1.49	692.85	True	exact	False
friends	06	023	s04e06b		465	1.49	692.85	True	exact	False
friends	06	023	s04e07a		497	1.49	740.53	True	exact	False
friends	06	023	s04e07b		497	1.49	740.53	True	exact	False
friends	06	023	s04e08a		503	1.49	749.47	True	exact	False
friends	06	023	s04e08b		503	1.49	749.47	True	exact	False
friends	06	023	s04e09a		441	1.49	657.09	True	exact	False
friends	06	023	s04e09b		441	1.49	657.09	True	exact	False
friends	06	023	s04e10a		449	1.49	669.01	True	exact	False
friends	06	023	s04e10b		449	1.49	669.01	True	exact	False
friends	06	023	s04e11a		483	1.49	719.67	True	exact	False
friends	06	023	s04e11b		483	1.49	719.67	True	exact	False
friends	06	024	s04e12a		466	1.49	694.34	True	exact	False
friends	06	024	s04e12b		466	1.49	694.34	True	exact	False
friends	06	024	s04e13a		448	1.49	667.52	True	exact	False
friends	06	024	s04e13b		448	1.49	667.52	True	exact	False
friends	06	024	s04e14a		447	1.49	666.03	True	exact	False
friends	06	024	s04e14b		447	1.49	666.03	True	exact	False
friends	06	024	s04e15a		444	1.49	661.56	True	exact	False
friends	06	024	s04e15b		444	1.49	661.56	True	exact	False
friends	06	024	s04e16a		487	1.49	725.63	True	exact	False
friends	06	024	s04e16b		487	1.49	725.63	True	exact	False
friends	06	025	s04e17a		478	1.49	712.22	True	exact	False
friends	06	025	s04e17b		478	1.49	712.22	True	exact	False
friends	06	025	s04e18a		450	1.49	670.5	True	exact	False
friends	06	025	s04e18b		450	1.49	670.5	True	exact	False
friends	06	025	s04e19a		437	1.49	651.13	True	exact	False
friends	06	025	s04e19b		437	1.49	651.13	True	exact	False
friends	06	026	s04e20a		447	1.49	666.03	True	exact	False
friends	06	026	s04e20b		447	1.49	666.03	True	exact	False
friends	06	026	s04e21a		448	1.49	667.52	True	exact	False
friends	06	026	s04e21b		448	1.49	667.52	True	exact	False
friends	06	026	s04e22a		459	1.49	683.91	True	exact	False
friends	06	026	s04e22b		459	1.49	683.91	True	exact	False
friends	06	027	s04e23a		505	1.49	752.45	True	exact	False
friends	06	027	s04e23b		504	1.49	750.96	True	exact	False
friends	06	027	s04e23c		504	1.49	750.96	True	exact	False
friends	06	027	s04e23d		504	1.49	750.96	True	exact	False
friends	06	028	s05e01a		439	1.49	654.11	True	exact	False
friends	06	028	s05e01b		474	1.49	706.26	True	exact	False
friends	06	028	s05e02a		495	1.49	737.55	True	exact	False
friends	06	028	s05e02b		531	1.49	791.1899999999999	True	exact	False
friends	06	028	s05e03a		444	1.49	661.56	True	exact	False
friends	06	028	s05e03b		474	1.49	706.26	True	exact	False
friends	06	029	s05e04a		488	1.49	727.12	True	exact	False
friends	06	029	s05e04b		524	1.49	780.76	True	exact	False
friends	06	029	s05e05a		486	1.49	724.14	True	exact	False
friends	06	029	s05e05b		521	1.49	776.29	True	exact	False
friends	06	030	s05e06a		459	1.49	683.91	True	exact	False
friends	06	030	s05e06b		493	1.49	734.57	True	exact	False
friends	06	030	s05e07a		459	1.49	683.91	True	exact	False
friends	06	030	s05e07b		493	1.49	734.57	True	exact	False
friends	06	030	s05e08a		446	1.49	664.54	True	exact	False
friends	06	030	s05e08b		480	1.49	715.2	True	exact	False
friends	06	031	s05e09a		456	1.49	679.4399999999999	True	exact	False
friends	06	031	s05e09b		490	1.49	730.1	True	exact	False
friends	06	031	s05e10a		450	1.49	670.5	True	exact	False
friends	06	031	s05e10b		484	1.49	721.16	True	exact	False
friends	06	032	s05e11a		476	1.49	709.24	True	exact	False
friends	06	032	s05e11b		511	1.49	761.39	True	exact	False
friends	06	033	s05e12a		445	1.49	663.05	True	exact	False
friends	06	033	s05e12b		480	1.49	715.2	True	exact	False
friends	06	033	s05e13a		460	1.49	685.4	True	exact	False
friends	06	033	s05e13b		494	1.49	736.06	True	exact	False
friends	06	033	s05e14a		486	1.49	724.14	True	exact	False
friends	06	033	s05e14b		520	1.49	774.8	True	exact	False
friends	06	034	s05e15a		443	1.49	660.07	True	exact	False
friends	06	034	s05e15b		477	1.49	710.73	True	exact	False
friends	06	035	s05e16a		485	1.49	722.65	True	exact	False
friends	06	035	s05e16b		519	1.49	773.31	True	exact	False
friends	06	035	s05e17a		452	1.49	673.48	True	exact	False
friends	06	035	s05e17b		486	1.49	724.14	True	exact	False
friends	06	036	s05e18a		501	1.49	746.49	True	exact	False
friends	06	036	s05e18b		535	1.49	797.15	True	exact	False
friends	06	037	s05e19a		446	1.49	664.54	True	exact	False
friends	06	037	s05e19b		480	1.49	715.2	True	exact	False
friends	06	037	s05e20a		456	1.49	679.4399999999999	True	exact	False
friends	06	037	s05e20b		490	1.49	730.1	True	exact	False
friends	06	038	s05e21a		444	1.49	661.56	True	exact	False
friends	06	038	s05e21b		478	1.49	712.22	True	exact	False
friends	06	038	s05e22a		450	1.49	670.5	True	exact	False
friends	06	038	s05e22b		484	1.49	721.16	True	exact	False
friends	06	039	s05e23a		454	1.49	676.46	True	exact	False
friends	06	039	s05e23b		458	1.49	682.42	True	exact	False
friends	06	039	s05e23c		458	1.49	682.42	True	exact	False
friends	06	039	s05e23d		488	1.49	727.12	True	exact	False
friends	06	042	s06e01a		465	1.49	692.85	True	exact	False
friends	06	042	s06e01b		499	1.49	743.51	True	exact	False
friends	06	042	s06e02a		453	1.49	674.97	True	exact	False
friends	06	042	s06e02b		487	1.49	725.63	True	exact	False
friends	06	043	s06e03a		439	1.49	654.11	True	exact	False
friends	06	043	s06e03b		473	1.49	704.77	True	exact	False
friends	06	043	s06e04a		439	1.49	654.11	True	exact	False
friends	06	043	s06e04b		474	1.49	706.26	True	exact	False
friends	06	044	s06e05a		452	1.49	673.48	True	exact	False
friends	06	044	s06e05b		486	1.49	724.14	True	exact	False
friends	06	044	s06e06a		443	1.49	660.07	True	exact	False
friends	06	044	s06e06b		478	1.49	712.22	True	exact	False
friends	06	045	s06e07a		445	1.49	663.05	True	exact	False
friends	06	045	s06e07b		479	1.49	713.71	True	exact	False
friends	06	045	s06e08a		438	1.49	652.62	True	exact	False
friends	06	045	s06e08b		472	1.49	703.28	True	exact	False
friends	06	046	s06e09a		504	1.49	750.96	True	exact	False
friends	06	046	s06e09b		537	1.49	800.13	True	exact	False
friends	06	046	s06e10a		466	1.49	694.34	True	exact	False
friends	06	046	s06e10b		500	1.49	745.0	True	exact	False
friends	06	047	s06e11a		450	1.49	670.5	True	exact	False
friends	06	047	s06e11b		484	1.49	721.16	True	exact	False
friends	06	047	s06e12a		435	1.49	648.15	True	exact	False
friends	06	047	s06e12b		470	1.49	700.3	True	exact	False
friends	06	048	s06e13a		470	1.49	700.3	True	exact	False
friends	06	048	s06e13b		504	1.49	750.96	True	exact	False
friends	06	048	s06e14a		461	1.49	686.89	True	exact	False
friends	06	048	s06e14b		495	1.49	737.55	True	exact	False
friends	06	049	s06e15a		456	1.49	679.4399999999999	True	exact	False
friends	06	049	s06e15b		460	1.49	685.4	True	exact	False
friends	06	049	s06e15c		460	1.49	685.4	True	exact	False
friends	06	049	s06e15d		490	1.49	730.1	True	exact	False
friends	06	049	s06e17a		428	1.49	637.72	True	exact	False
friends	06	049	s06e17b		462	1.49	688.38	True	exact	False
friends	06	050	s06e18a		435	1.49	648.15	True	exact	False
friends	06	050	s06e18b		470	1.49	700.3	True	exact	False
friends	06	051	s06e19a		434	1.49	646.66	True	exact	False
friends	06	051	s06e19b		468	1.49	697.32	True	exact	False
friends	06	051	s06e20a		431	1.49	642.1899999999999	True	exact	False
friends	06	051	s06e20b		465	1.49	692.85	True	exact	False
friends	06	051	s06e21a		460	1.49	685.4	True	exact	False
friends	06	052	s06e21b		494	1.49	736.06	True	exact	False
friends	06	052	s06e22a		452	1.49	673.48	True	exact	False
friends	06	052	s06e22b		486	1.49	724.14	True	exact	False
friends	06	053	s06e23a		486	1.49	724.14	True	exact	False
friends	06	053	s06e23b		520	1.49	774.8	True	exact	False
friends	06	054	s06e24a		457	1.49	680.93	True	exact	False
friends	06	054	s06e24b		461	1.49	686.89	True	exact	False
friends	06	054	s06e24c		461	1.49	686.89	True	exact	False
friends	06	055	s06e24d		490	1.49	730.1	True	exact	False
friends	06	056	s07e01a		460	1.49	685.4	False	unmatched	False
friends	06	056	s07e01b		464	1.49	691.36	False	unmatched	False
friends	06	056	s07e02a		492	1.49	733.08	False	unmatched	False
friends	06	056	s07e02b		496	1.49	739.04	False	unmatched	False
friends	06	057	s07e03a		417	1.49	621.33	False	unmatched	False
friends	06	057	s07e03b		421	1.49	627.29	False	unmatched	False
friends	06	057	s07e04a		447	1.49	666.03	False	unmatched	False
friends	06	057	s07e04b		452	1.49	673.48	False	unmatched	False
friends	06	058	s07e05a		454	1.49	676.46	False	unmatched	False
friends	06	058	s07e05b		488	1.49	727.12	False	unmatched	False
friends	06	058	s07e06a		478	1.49	712.22	False	unmatched	False
friends	06	058	s07e06b		513	1.49	764.37	False	unmatched	False
friends	06	059	s07e01a		7	1.49	10.43	False	unmatched	False
friends	06	059	s07e07a		473	1.49	704.77	False	unmatched	False
friends	06	059	s07e07b		507	1.49	755.43	False	unmatched	False
friends	06	059	s07e08a		474	1.49	706.26	False	unmatched	False
friends	06	059	s07e08b		509	1.49	758.41	False	unmatched	False
friends	06	060	s07e09a		450	1.49	670.5	False	unmatched	False
friends	06	060	s07e09b		484	1.49	721.16	False	unmatched	False
friends	06	060	s07e10a		459	1.49	683.91	False	unmatched	False
friends	06	060	s07e10b		493	1.49	734.57	False	unmatched	False
friends	06	060	s07e11a		464	1.49	691.36	False	unmatched	False
friends	06	060	s07e11b		498	1.49	742.02	False	unmatched	False
friends	06	060	s07e12a		452	1.49	673.48	False	unmatched	False
friends	06	061	s07e12b		486	1.49	724.14	False	unmatched	False
friends	06	061	s07e13a		539	1.49	803.11	False	unmatched	False
friends	06	061	s07e13b		574	1.49	855.26	False	unmatched	False
friends	06	062	s07e14a		466	1.49	694.34	False	unmatched	False
friends	06	063	s07e14b		500	1.49	745.0	False	unmatched	False
friends	06	063	s07e15a		566	1.49	843.34	False	unmatched	False
friends	06	063	s07e15b		600	1.49	894.0	False	unmatched	False
friends	06	063	s07e16a		398	1.49	593.02	False	unmatched	False
friends	06	063	s07e16b		402	1.49	598.98	False	unmatched	False
friends	06	063	s07e16c		432	1.49	643.68	False	unmatched	False
friends	06	064	s07e17a		433	1.49	645.17	False	unmatched	False
friends	06	065	s07e17b		467	1.49	695.83	False	unmatched	False
friends	06	065	s07e18a		477	1.49	710.73	False	unmatched	False
friends	06	065	s07e18b		511	1.49	761.39	False	unmatched	False
friends	06	065	s07e19a		437	1.49	651.13	False	unmatched	False
friends	06	065	s07e19b		471	1.49	701.79	False	unmatched	False
friends	06	066	s07e20a		454	1.49	676.46	False	unmatched	False
friends	06	066	s07e20b		488	1.49	727.12	False	unmatched	False
friends	06	067	s07e21a		429	1.49	639.21	False	unmatched	False
friends	06	067	s07e21b		464	1.49	691.36	False	unmatched	False
friends	06	068	s07e22a		471	1.49	701.79	False	unmatched	False
friends	06	068	s07e22b		505	1.49	752.45	False	unmatched	False
friends	06	069	s07e23a		480	1.49	715.2	False	unmatched	False
friends	06	070	s07e23b		484	1.49	721.16	False	unmatched	False
friends	06	070	s07e23c		484	1.49	721.16	False	unmatched	False
friends	06	070	s07e23d		515	1.49	767.35	False	unmatched	False
gamepad	01	001	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	01	001	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	01	004	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	01	004	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	01	006	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	01	006	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	01	007	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	01	007	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	01	009	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	01	009	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	02	002	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	02	002	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	02	003	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	02	003	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	02	005	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	02	005	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	02	008	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	02	008	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	03	003	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	03	003	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	03	005	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	03	005	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	03	008	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	03	008	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	03	010	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	03	010	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	06	002	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	06	002	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	06	003	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	06	003	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	06	006	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	06	006	gamepad	2	207	1.49	308.43	True	exact	True
gamepad	06	007	gamepad	1	207	1.49	308.43	True	exact	True
gamepad	06	007	gamepad	2	207	1.49	308.43	True	exact	True
harrypotter	01		harrypotter	1	455	1.49	677.95	True	no_session	True
harrypotter	01		harrypotter	2	471	1.49	701.79	True	no_session	True
harrypotter	01		harrypotter	3	373	1.49	555.77	True	no_session	True
harrypotter	01		harrypotter	4	509	1.49	758.41	True	no_session	True
harrypotter	01		harrypotter	5	566	1.49	843.34	True	no_session	True
harrypotter	01		harrypotter	6	453	1.49	674.97	True	no_session	True
harrypotter	01		harrypotter	7	536	1.49	798.64	True	no_session	True
harrypotter	02		harrypotter	1	455	1.49	677.95	True	no_session	True
harrypotter	02		harrypotter	2	471	1.49	701.79	True	no_session	True
harrypotter	02		harrypotter	3	373	1.49	555.77	True	no_session	True
harrypotter	02		harrypotter	4	509	1.49	758.41	True	no_session	True
harrypotter	02		harrypotter	5	566	1.49	843.34	True	no_session	True
harrypotter	02		harrypotter	6	453	1.49	674.97	True	no_session	True
harrypotter	02		harrypotter	7	536	1.49	798.64	True	no_session	True
harrypotter	03		harrypotter	1	455	1.49	677.95	True	no_session	True
harrypotter	03		harrypotter	2	471	1.49	701.79	True	no_session	True
harrypotter	03		harrypotter	3	373	1.49	555.77	True	no_session	True
harrypotter	03		harrypotter	4	509	1.49	758.41	True	no_session	True
harrypotter	03		harrypotter	5	566	1.49	843.34	True	no_session	True
harrypotter	03		harrypotter	6	453	1.49	674.97	True	no_session	True
harrypotter	03		harrypotter	7	536	1.49	798.64	True	no_session	True
harrypotter	05		harrypotter	1	455	1.49	677.95	True	no_session	True
harrypotter	05		harrypotter	2	471	1.49	701.79	True	no_session	True
harrypotter	05		harrypotter	3	373	1.49	555.77	True	no_session	True
harrypotter	05		harrypotter	4	509	1.49	758.41	True	no_session	True
harrypotter	05		harrypotter	5	566	1.49	843.34	True	no_session	True
harrypotter	05		harrypotter	6	453	1.49	674.97	True	no_session	True
harrypotter	05		harrypotter	7	536	1.49	798.64	True	no_session	True
harrypotter	06		harrypotter	1	455	1.49	677.95	True	no_session	True
harrypotter	06		harrypotter	2	471	1.49	701.79	True	no_session	True
harrypotter	06		harrypotter	3	373	1.49	555.77	True	no_session	True
harrypotter	06		harrypotter	4	509	1.49	758.41	True	no_session	True
harrypotter	06		harrypotter	5	566	1.49	843.34	True	no_session	True
harrypotter	06		harrypotter	6	453	1.49	674.97	True	no_session	True
harrypotter	06		harrypotter	7	536	1.49	798.64	True	no_session	True
hcptrt	01	001	gambling	1	129	1.49	192.21	True	exact	True
hcptrt	01	001	motor	1	144	1.49	214.56	True	exact	True
hcptrt	01	001	restingstate	1	600	1.49	894.0	True	exact	True
hcptrt	01	001	social	1	139	1.49	207.10999999999999	True	exact	True
hcptrt	01	001	wm	1	202	1.49	300.98	True	exact	True
hcptrt	01	002	emotion	1	92	1.49	137.08	True	exact	True
hcptrt	01	002	emotion	2	92	1.49	137.08	True	exact	True
hcptrt	01	002	gambling	1	129	1.49	192.21	True	exact	True
hcptrt	01	002	gambling	2	129	1.49	192.21	True	exact	True
hcptrt	01	002	language	1	159	1.49	236.91	True	exact	True
hcptrt	01	002	language	2	159	1.49	236.91	True	exact	True
hcptrt	01	002	motor	1	144	1.49	214.56	True	exact	True
hcptrt	01	002	motor	2	144	1.49	214.56	True	exact	True
hcptrt	01	002	relational	1	119	1.49	177.31	True	exact	True
hcptrt	01	002	relational	2	119	1.49	177.31	True	exact	True
hcptrt	01	002	social	1	139	1.49	207.10999999999999	True	exact	True
hcptrt	01	002	social	2	139	1.49	207.10999999999999	True	exact	True
hcptrt	01	002	wm	1	202	1.49	300.98	True	exact	True
hcptrt	01	002	wm	2	202	1.49	300.98	True	exact	True
hcptrt	01	003	emotion	1	92	1.49	137.08	True	exact	True
hcptrt	01	003	gambling	1	129	1.49	192.21	True	exact	True
hcptrt	01	003	language	1	159	1.49	236.91	True	exact	True
hcptrt	01	003	motor	1	144	1.49	214.56	True	exact	True
hcptrt	01	003	relational	1	119	1.49	177.31	True	exact	True
hcptrt	01	003	restingstate	1	600	1.49	894.0	True	exact	True
hcptrt	01	003	social	1	139	1.49	207.10999999999999	True	exact	True
hcptrt	01	003	wm	1	202	1.49	300.98	True	exact	True
hcptrt	01	004	emotion	1	92	1.49	137.08	True	exact	True
hcptrt	01	004	gambling	1	129	1.49	192.21	True	exact	True
hcptrt	01	004	language	1	159	1.49	236.91	True	exact	True
hcptrt	01	004	motor	1	160	1.49	238.4	True	exact	True
hcptrt	01	004	relational	1	119	1.49	177.31	True	exact	True
hcptrt	01	004	restingstate	1	600	1.49	894.0	True	exact	True
hcptrt	01	004	social	1	139	1.49	207.10999999999999	True	exact	True
hcptrt	01	004	wm	1	202	1.49	300.98	True	exact	True
hcptrt	01	005	emotion	1	92	1.49	137.08	True	exact	True
hcptrt	01	005	emotion	2	92	1.49	137.08	True	exact	True
hcptrt	01	005	gambling	1	129	1.49	192.21	True	exact	True
hcptrt	01	005	gambling	2	129	1.49	192.21	True	exact	True
